species,file_title,url,sha1,width,height,author,license,source_page,shot_type_guess
Heniochus diphreutes,File:Heniochus diphreutes 188457081.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Heniochus_diphreutes_188457081.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9cde101ae330b3e941fe862d7d713877a91498ab,2048,1536,Emanuele Santarelli,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Heniochus_diphreutes_188457081.jpg,unknown
Heniochus diphreutes,File:Heniochus diphreutes 228104170.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/Heniochus_diphreutes_228104170.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,8f504a9143c837259c349da09650786d23eac33f,2048,1404,Robert Webster,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Heniochus_diphreutes_228104170.jpg,unknown
Aulostomus chinensis,File:Aulostomus chinensis (26728517175).jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Aulostomus_chinensis_%2826728517175%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,662514c84279c537bdb4b34d4299cd04374b5072,3405,2270,Paul Kli,CC BY-SA 2.0,https://commons.wikimedia.org/wiki/File:Aulostomus_chinensis_(26728517175).jpg,unknown
Aulostomus chinensis,File:Aulostoma chinense - 1700-1880 - Print - Iconographia Zoologica - Special Collections University of Amsterdam - UBA01 IZ13800135.tif,https://upload.wikimedia.org/wikipedia/commons/e/e9/Aulostoma_chinense_-_1700-1880_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBA01_IZ13800135.tif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,cffe297e09e796f580006e0b30318eaef9f667c3,3282,2550,,Public domain,https://commons.wikimedia.org/wiki/File:Aulostoma_chinense_-_1700-1880_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBA01_IZ13800135.tif,unknown
Aulostomus chinensis,File:Aulostoma chinense - 1700-1880 - Print - Iconographia Zoologica - Special Collections University of Amsterdam - UBA01 IZ13800133.tif,https://upload.wikimedia.org/wikipedia/commons/a/aa/Aulostoma_chinense_-_1700-1880_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBA01_IZ13800133.tif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,501ae62db05b12359b22ce060bbd8cb3d92b219e,3233,2509,,Public domain,https://commons.wikimedia.org/wiki/File:Aulostoma_chinense_-_1700-1880_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBA01_IZ13800133.tif,unknown
Aulostomus chinensis,File:Aulostoma chinense - 1700-1880 - Print - Iconographia Zoologica - Special Collections University of Amsterdam - UBA01 IZ13800137.tif,https://upload.wikimedia.org/wikipedia/commons/8/81/Aulostoma_chinense_-_1700-1880_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBA01_IZ13800137.tif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,b44f6480205f7cecdce8f45d19987baf755454ae,3226,2542,,Public domain,https://commons.wikimedia.org/wiki/File:Aulostoma_chinense_-_1700-1880_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBA01_IZ13800137.tif,unknown
Aulostomus chinensis,File:Aulostomidae - Aulostomus chinensis.JPG,https://upload.wikimedia.org/wikipedia/commons/7/76/Aulostomidae_-_Aulostomus_chinensis.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,fd42e9d9439d21ee62150a51160197df5edfa0b7,3067,2301,Hectonichus,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Aulostomidae_-_Aulostomus_chinensis.JPG,unknown
Aulostomus chinensis,File:Aulostomus chinensis 363062283.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/Aulostomus_chinensis_363062283.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,29dc31a40cb3d4d6b3830b3e5651db610c49810d,2048,1536,Debra Baker,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Aulostomus_chinensis_363062283.jpg,unknown
Aulostomus chinensis,File:Aulostomus chinensis 363062350.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Aulostomus_chinensis_363062350.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,150e8fe3de3f2ce8c6397dd16359b49b1068ebff,2048,1536,Debra Baker,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Aulostomus_chinensis_363062350.jpg,unknown
Aulostomus chinensis,File:Aulostomus chinensis 364178183.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Aulostomus_chinensis_364178183.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,db11aea007908f7842d16e83a951657dd5c845a9,2048,1532,Ditch Townsend,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Aulostomus_chinensis_364178183.jpg,unknown
Aulostomus chinensis,File:Aulostomus chinensis 369742965.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/Aulostomus_chinensis_369742965.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,69344d7acbdbdfb9e463eab4ec5d2fab42250ec2,2048,1532,Ditch Townsend,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Aulostomus_chinensis_369742965.jpg,unknown
Aulostomus chinensis,File:Aulostomus chinensis 375018768.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Aulostomus_chinensis_375018768.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,0e4e1d47f25d6e3bd05ccf6f31d5a93e43fedc60,2048,1532,Ditch Townsend,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Aulostomus_chinensis_375018768.jpg,unknown
Aulostomus chinensis,File:Aulostomus chinensis 375496350.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/Aulostomus_chinensis_375496350.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ca3b4828b4d1e08d4f5ef9ce84b89dcef0803cd5,2048,1536,Debra Baker,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Aulostomus_chinensis_375496350.jpg,unknown
Aulostomus chinensis,File:Aulostomus chinensis 376747630.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Aulostomus_chinensis_376747630.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,83cdd2699492b9c50e63c54800ed74474af9c893,2048,1536,Emanuele Santarelli,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Aulostomus_chinensis_376747630.jpg,unknown
Sanopus splendidus,File:Splendidtoadfish laban.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Splendidtoadfish_laban.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7a7f7b3c0498dd01a8b5f6a22ccd73126272cc94,799,599,Laban712 at English Wikipedia,Public domain,https://commons.wikimedia.org/wiki/File:Splendidtoadfish_laban.jpg,in_situ
Sanopus splendidus,File:Sanopus splendidus-transformed.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cb/Sanopus_splendidus-transformed.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7f50bbc4561296658f0185b857ccde7026d87a2c,2410,1356,Pauline Walsh Jacobson,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Sanopus_splendidus-transformed.jpg,unknown
Sanopus splendidus,File:Splendid toadfish.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Splendid_toadfish.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3a964d4ac3544ba171ff6a1e005d8a5204672d82,2047,1363,Randall McNeely,Public domain,https://commons.wikimedia.org/wiki/File:Splendid_toadfish.jpg,unknown
Sanopus splendidus,File:Sanopus splendidus.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ab/Sanopus_splendidus.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9532bb44b4b5deae1dcfadf847a566b3dc02343a,460,306,Randall McNeely,Public domain,https://commons.wikimedia.org/wiki/File:Sanopus_splendidus.jpg,unknown
Plectorhinchus lineatus,File:Plectorhincus lineatus (Diagonal-banded sweetlips).jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Plectorhincus_lineatus_%28Diagonal-banded_sweetlips%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ed8532688f35a2c7ddffb512b9033c931de4c943,2000,1500,Nhobgood Nick Hobgood,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Plectorhincus_lineatus_(Diagonal-banded_sweetlips).jpg,in_situ
Plectorhinchus lineatus,File:Plectorhinchus lineatus.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Plectorhinchus_lineatus.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ade40ac932252ec68688c86a2e162828bf173d37,1024,736,Richard Ling,CC BY-SA 2.0,https://commons.wikimedia.org/wiki/File:Plectorhinchus_lineatus.jpg,in_situ
Plectorhinchus lineatus,File:Diagonal-banded sweetlips (Plectorhinchus lineatus).jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Diagonal-banded_sweetlips_%28Plectorhinchus_lineatus%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,57df9737b1f1c73918d10a40e97ab5501b745b9a,4815,3611,Rickard Zerpe,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Diagonal-banded_sweetlips_(Plectorhinchus_lineatus).jpg,unknown
Plectorhinchus lineatus,File:Yellow-banded Sweetlip (Plectorhinchus lineatus) (6055797367).jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/Yellow-banded_Sweetlip_%28Plectorhinchus_lineatus%29_%286055797367%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,294671f8c364bdf276e874509b2de7d0246bfcb2,4340,2604,Bernard DUPONT from FRANCE,CC BY-SA 2.0,https://commons.wikimedia.org/wiki/File:Yellow-banded_Sweetlip_(Plectorhinchus_lineatus)_(6055797367).jpg,unknown
Plectorhinchus lineatus,File:Plectorhinchus lineatus02.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/Plectorhinchus_lineatus02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,01d76b880554dd9b6eb48b8ac7f40c07af6b0143,4000,3000,Víctor Cebollada,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Plectorhinchus_lineatus02.jpg,unknown
Plectorhinchus lineatus,File:Plectorhinchus.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Plectorhinchus.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,b6f6d5b6b61932c13784cb869427a4ff062a0529,2777,1445,Afsarnayakkan,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Plectorhinchus.jpg,unknown
Plectorhinchus lineatus,"File:Goldlined Sweetlips, Suzie's bommie imported from iNaturalist photo 355830009.jpg",https://upload.wikimedia.org/wikipedia/commons/3/32/Goldlined_Sweetlips%2C_Suzie%27s_bommie_imported_from_iNaturalist_photo_355830009.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,f1edde537b50b1b0441e942e916824387c86d737,2048,1532,"(c) Ditch Townsend, some rights reserved (CC BY-SA)",CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Goldlined_Sweetlips,_Suzie%27s_bommie_imported_from_iNaturalist_photo_355830009.jpg",unknown
Plectorhinchus lineatus,File:Plectorhinchus lineatus Lined Sweetlips Papua New Guinea by Nick Hobgood.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Plectorhinchus_lineatus_Lined_Sweetlips_Papua_New_Guinea_by_Nick_Hobgood.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5e906e6bca751106a9f15241bc6ffb0f34d4d869,1956,2200,Nhobgood,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Plectorhinchus_lineatus_Lined_Sweetlips_Papua_New_Guinea_by_Nick_Hobgood.jpg,unknown
Plectorhinchus lineatus,File:1228RajaAmpatS - 23 hiding with big sisters (5555633509).jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/1228RajaAmpatS_-_23_hiding_with_big_sisters_%285555633509%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,46decd6ca672dde43b26c1973aac2e6496bb9ffa,1417,1080,Lakshmi Sawitri,CC BY 2.0,https://commons.wikimedia.org/wiki/File:1228RajaAmpatS_-_23_hiding_with_big_sisters_(5555633509).jpg,unknown
Plectorhinchus lineatus,File:Plectorhinchus lineatus 0094.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Plectorhinchus_lineatus_0094.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5a1f7ae4e45f426f6cb8d6703d90df723f0674c5,1400,935,Nanosanchez,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Plectorhinchus_lineatus_0094.jpg,unknown
Plectorhinchus lineatus,File:Stamp of Umm al-Quwain-1967-Yellow-banded-Sweetlips-Plectorhinchus-lineatus-Ju-multi-3dirhams.jpg,https://upload.wikimedia.org/wikipedia/commons/5/53/Stamp_of_Umm_al-Quwain-1967-Yellow-banded-Sweetlips-Plectorhinchus-lineatus-Ju-multi-3dirhams.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,6bbaeb9ad834d41fa7895349da799c56a3be7b83,300,171,Unknown authorUnknown author,Public domain,https://commons.wikimedia.org/wiki/File:Stamp_of_Umm_al-Quwain-1967-Yellow-banded-Sweetlips-Plectorhinchus-lineatus-Ju-multi-3dirhams.jpg,unknown
Plectorhinchus lineatus,File:Burgers' Zoo (20190622145740).jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/Burgers%27_Zoo_%2820190622145740%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,0636a08b76f5e0f48f09a7b598ec3699333eb7c2,4032,3024,Robin van der Vliet,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Burgers%27_Zoo_(20190622145740).jpg,aquarium
Oblada melanura,File:Costa Cabo de Gata 01.JPG,https://upload.wikimedia.org/wikipedia/commons/2/26/Costa_Cabo_de_Gata_01.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,b8989c950159b64bd7c34c1cbc3058ca9071cd42,4000,3000,Nachosan,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Costa_Cabo_de_Gata_01.JPG,in_situ
Oblada melanura,File:Costa Cabo de Gata 02.JPG,https://upload.wikimedia.org/wikipedia/commons/7/7e/Costa_Cabo_de_Gata_02.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,e22242e5813fefeb75af36cfc800f57934658c7a,4000,3000,Nachosan,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Costa_Cabo_de_Gata_02.JPG,in_situ
Oblada melanura,File:Costa Cabo de Gata 18.JPG,https://upload.wikimedia.org/wikipedia/commons/3/3a/Costa_Cabo_de_Gata_18.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3560d5c3ae239bcdb2ffc0bca5cd291bf203c6e6,4000,3000,Nachosan,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Costa_Cabo_de_Gata_18.JPG,in_situ
Oblada melanura,File:Costa Cabo de Gata 39.JPG,https://upload.wikimedia.org/wikipedia/commons/0/04/Costa_Cabo_de_Gata_39.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,a2ef42793a51b158936354b91c2f99dec977ba63,4000,3000,Nachosan,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Costa_Cabo_de_Gata_39.JPG,in_situ
Oblada melanura,File:Salpa salpa.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/Salpa_salpa.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,6b02c23c17689a9c5156879f1118797abf409717,1200,674,Nanosanchez,Public domain,https://commons.wikimedia.org/wiki/File:Salpa_salpa.jpg,in_situ
Oblada melanura,"File:Oblade, blade Oblada melanura - Lamiot, Le Racou 2015 a3062.JPG",https://upload.wikimedia.org/wikipedia/commons/d/d3/Oblade%2C_blade_Oblada_melanura_-_Lamiot%2C_Le_Racou_2015_a3062.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,a025ef63b885f0c0549576a8ce4806e15c3b2531,4608,2781,Lamiot,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Oblade,_blade_Oblada_melanura_-_Lamiot,_Le_Racou_2015_a3062.JPG",unknown
Oblada melanura,File:Oblades Le Racou 2015 a3064.JPG,https://upload.wikimedia.org/wikipedia/commons/6/68/Oblades_Le_Racou_2015_a3064.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,80c76d2880b2643cf5113b42923d839daade1f52,4608,2269,Lamiot,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Oblades_Le_Racou_2015_a3064.JPG,unknown
Oblada melanura,"File:Oblade, blade Oblada melanura, Le Racou 2015 a3066.JPG",https://upload.wikimedia.org/wikipedia/commons/a/a6/Oblade%2C_blade_Oblada_melanura%2C_Le_Racou_2015_a3066.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7560673f7cb2b4c0a94e6d645916ab809587890a,4463,2474,Lamiot,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Oblade,_blade_Oblada_melanura,_Le_Racou_2015_a3066.JPG",unknown
Oblada melanura,"File:Oblade fishes and a wreck, Arcipelago Toscano National Park, Italy.jpg",https://upload.wikimedia.org/wikipedia/commons/5/56/Oblade_fishes_and_a_wreck%2C_Arcipelago_Toscano_National_Park%2C_Italy.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5dd146148d2857b400582085b6a9ac0a988517d1,4160,3120,Albarubescens,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Oblade_fishes_and_a_wreck,_Arcipelago_Toscano_National_Park,_Italy.jpg",unknown
Oblada melanura,File:La libertad del mar.jpg,https://upload.wikimedia.org/wikipedia/commons/1/16/La_libertad_del_mar.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,6c63e5f6eaeeca7d6b3b9971a889c2b77141c71b,4032,3024,Reyesiba,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:La_libertad_del_mar.jpg,unknown
Oblada melanura,"File:Oblade, blade Oblada melanura - Lamiot, Le Racou 2015 a3067.JPG",https://upload.wikimedia.org/wikipedia/commons/6/67/Oblade%2C_blade_Oblada_melanura_-_Lamiot%2C_Le_Racou_2015_a3067.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9f86a3613076ce7adc32fcda9d570df6f61fc7f1,3945,1914,Lamiot,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Oblade,_blade_Oblada_melanura_-_Lamiot,_Le_Racou_2015_a3067.JPG",unknown
Oblada melanura,"File:Oblade, blade Oblada melanura, Le Racou 2015.JPG",https://upload.wikimedia.org/wikipedia/commons/3/3d/Oblade%2C_blade_Oblada_melanura%2C_Le_Racou_2015.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9ac13476109653a52e8241f52e6e8e5ca50dec83,3903,2173,Lamiot,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Oblade,_blade_Oblada_melanura,_Le_Racou_2015.JPG",unknown
Lactophrys triqueter,"File:Lactophrys triqueter (smooth trunkfish) (San Salvador Island, Bahamas) 2.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2d/Lactophrys_triqueter_%28smooth_trunkfish%29_%28San_Salvador_Island%2C_Bahamas%29_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,0ae867cff97b5911a7bc5686b45cc5668317ef90,3648,2736,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Lactophrys_triqueter_(smooth_trunkfish)_(San_Salvador_Island,_Bahamas)_2.jpg",in_situ
Lactophrys triqueter,"File:Lactophrys triqueter (smooth trunkfish) (San Salvador Island, Bahamas) 2 (15964329148).jpg",https://upload.wikimedia.org/wikipedia/commons/6/6f/Lactophrys_triqueter_%28smooth_trunkfish%29_%28San_Salvador_Island%2C_Bahamas%29_2_%2815964329148%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,1048b7da21392a5753333be35a37ad93b0486305,3648,2736,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Lactophrys_triqueter_(smooth_trunkfish)_(San_Salvador_Island,_Bahamas)_2_(15964329148).jpg",in_situ
Lactophrys triqueter,File:Oooooooooooooooooooo (5230897450).jpg,https://upload.wikimedia.org/wikipedia/commons/2/28/Oooooooooooooooooooo_%285230897450%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,fe581d6944670b99c0c084324ac2f7c79fcba888,3265,2177,"LASZLO ILYES from Cleveland, Ohio, USA",CC BY 2.0,https://commons.wikimedia.org/wiki/File:Oooooooooooooooooooo_(5230897450).jpg,in_situ
Lactophrys triqueter,"File:Lactophrys triqueter (smooth trunkfish) (San Salvador Island, Bahamas) 3 (15964450260).jpg",https://upload.wikimedia.org/wikipedia/commons/b/be/Lactophrys_triqueter_%28smooth_trunkfish%29_%28San_Salvador_Island%2C_Bahamas%29_3_%2815964450260%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7efbcb04bfb00802d781e085ca7d75fe11f78092,1948,2596,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Lactophrys_triqueter_(smooth_trunkfish)_(San_Salvador_Island,_Bahamas)_3_(15964450260).jpg",in_situ
Lactophrys triqueter,"File:Lactophrys triqueter (smooth trunkfish) (San Salvador Island, Bahamas) 1 (15965681539).jpg",https://upload.wikimedia.org/wikipedia/commons/6/61/Lactophrys_triqueter_%28smooth_trunkfish%29_%28San_Salvador_Island%2C_Bahamas%29_1_%2815965681539%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,23687a9c515a61ceda7d1a159f42955875030c71,1887,1674,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Lactophrys_triqueter_(smooth_trunkfish)_(San_Salvador_Island,_Bahamas)_1_(15965681539).jpg",in_situ
Lactophrys triqueter,File:Lactophrys triqueter 1.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/Lactophrys_triqueter_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,435acb318e00019d01e99ec9e2d44831b2ca9a21,1599,1199,"Becky A. Dayhuff, Environmental Educator",Public domain,https://commons.wikimedia.org/wiki/File:Lactophrys_triqueter_1.jpg,in_situ
Lactophrys triqueter,File:Box Fish on Cobblers Reef.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Box_Fish_on_Cobblers_Reef.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4bf0b5adb608ed7f6bc84677efec97dffe13c064,798,510,Johnmartindavies,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Box_Fish_on_Cobblers_Reef.jpg,in_situ
